t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4,KE_body5,KE_body6,KE_body7,KE_body8
0.2605,13.354789,1.7296079e-05,3.4786419,0.0039274273,0.0038279212,0.0021643031,0.0017225508,0.025667359,0.0034674675,0.013536511,1.0573483
0.261,13.342201,2.3293667e-05,3.1627417,0.0043258749,0.0041954163,0.0024427227,0.0019718449,0.026846169,0.0040530907,0.010220948,1.0399486
0.2615,13.330103,3.1298129e-05,2.8564289,0.0047435698,0.0045797527,0.0027379836,0.0022379804,0.028051443,0.00485276,0.0060982203,1.0226933
0.262,13.318455,3.5563697e-05,2.5605118,0.0051805118,0.0049809305,0.0030500859,0.0025209572,0.029283182,0.0043595936,0.0038403876,1.0055823
0.2625,13.306954,3.5569251e-05,2.2758378,0.0056367011,0.0053989496,0.0033790294,0.0028207753,0.030541386,0.0031675761,0.0026744201,0.98861574
0.263,13.29552,3.3183732e-05,2.0034471,0.0061121376,0.00583381,0.0037248143,0.0031374348,0.031826056,0.0021194284,0.0018930971,0.97179349
0.2635,13.28413,2.9982767e-05,1.744504,0.0066068213,0.0062855117,0.0040874405,0.0034709355,0.03313719,0.0014119693,0.0012803536,0.9551156
0.264,13.272773,2.6633702e-05,1.5001928,0.0071207523,0.0067540547,0.004466908,0.0038212776,0.034474789,0.00094592886,0.00083106635,0.93858206
0.2645,13.261447,2.3369957e-05,1.2716544,0.0076539305,0.0072394391,0.0048632168,0.004188461,0.035838853,0.00062738309,0.00053384918,0.92219288
0.265,13.250149,2.0418061e-05,1.0599493,0.0082063558,0.0077416647,0.005276367,0.0045724857,0.037229381,0.00040826914,0.00034528131,0.90594805
0.2655,13.238877,1.8049026e-05,0.86603002,0.0087780284,0.0082607317,0.0057063585,0.0049733517,0.038646375,0.00025964565,0.0002236821,0.88984757
0.266,13.22763,1.6447021e-05,0.69071905,0.0093689483,0.00879664,0.0061531912,0.0053910591,0.040089834,0.00015896699,0.00014166215,0.87389145
0.2665,13.216406,1.5621463e-05,0.53470014,0.0099791153,0.0093493896,0.0066168653,0.0058256078,0.041559757,8.9610496e-05,8.343478e-05,0.85807968
0.267,13.205206,1.542635e-05,0.39852135,0.01060853,0.0099189806,0.0070973807,0.0062769977,0.043056146,4.1841839e-05,4.1176552e-05,0.84241227
0.2675,13.194027,1.5638331e-05,0.28260466,0.011257191,0.010505413,0.0075947375,0.006745229,0.044578999,1.2035719e-05,1.2869402e-05,0.82688921
0.268,13.18287,1.6032475e-05,0.18725776,0.0119251,0.011108686,0.0081089355,0.0072303016,0.046128318,5.4026316e-07,3.8957447e-07,0.8115105
0.2685,13.171734,1.6428303e-05,0.11268697,0.012612256,0.011728801,0.0086399749,0.0077322156,0.047704101,9.2892387e-06,7.3594812e-06,0.79627615
0.269,13.160618,1.6707177e-05,0.059011515,0.013318659,0.012365757,0.0091878556,0.0082509708,0.049306349,4.0011952e-05,3.7079855e-05,0.78118615
0.2695,13.149522,1.6811342e-05,0.02627838,0.014044309,0.013019555,0.0097525776,0.0087865674,0.050935063,9.3299735e-05,9.1068105e-05,0.76624051
0.27,13.138444,1.6732823e-05,0.01447572,0.014789207,0.013690194,0.010334141,0.0093390053,0.052590241,0.00016837434,0.00016854738,0.75143922
0.2705,13.127386,1.649703e-05,0.023542293,0.015553352,0.014377674,0.010932546,0.0099082845,0.054271884,0.00026327801,0.00026683065,0.73678228
0.271,13.116346,1.6144698e-05,0.053371722,0.016336744,0.015081995,0.011547792,0.010494405,0.055979992,0.00037522334,0.00038218043,0.7222697
0.2715,13.105324,1.5715876e-05,0.10381176,0.017139383,0.015803158,0.012179879,0.011097367,0.057714564,0.00050091192,0.00051062746,0.70790148
0.272,13.09432,1.5239146e-05,0.1746598,0.017961269,0.016541162,0.012828807,0.01171717,0.059475602,0.00063672976,0.00064841295,0.6936776
0.2725,13.083333,1.4727636e-05,0.26565612,0.018802403,0.017296008,0.013494577,0.012353814,0.061263105,0.00077882545,0.00079200649,0.67959809
0.273,13.072363,1.4181389e-05,0.37647569,0.019662784,0.018067695,0.014177189,0.0130073,0.063077073,0.00092313967,0.00093786989,0.66566292
0.2735,13.06141,1.3593941e-05,0.50671938,0.020542412,0.018856223,0.014876641,0.013677627,0.064917505,0.0010654714,0.0010822135,0.65187211
0.274,13.050474,1.2960338e-05,0.65590495,0.021441287,0.019661592,0.015592935,0.014364796,0.066784403,0.0012016465,0.0012209478,0.63822566
0.2745,13.039554,1.2283953e-05,0.82345885,0.02235941,0.020483803,0.01632607,0.015068806,0.068677765,0.0013278121,0.0013499204,0.62472355
0.275,13.028651,1.1580399e-05,1.00871,0.02329678,0.021322855,0.017076047,0.015789657,0.070597593,0.0014408293,0.0014654031,0.61136581
0.2755,13.017763,1.0877826e-05,1.2108867,0.024253397,0.022178748,0.017842864,0.016527349,0.072543885,0.0015386878,0.001564694,0.59815241
0.276,13.006891,1.0213935e-05,1.4291183,0.025229261,0.023051483,0.018626524,0.017281883,0.074516642,0.0016208403,0.001646653,0.58508337
0.2765,12.996035,9.630713e-06,1.6624402,0.026224372,0.023941059,0.019427024,0.018053258,0.076515864,0.0016883607,0.0017120149,0.57215869
0.277,12.985194,9.1682237e-06,1.9098034,0.027238731,0.024847476,0.020244366,0.018841474,0.078541551,0.0017438781,0.0017633931,0.55937836
0.2775,12.974368,8.8588289e-06,2.170086,0.028272337,0.025770735,0.021078549,0.019646532,0.080593703,0.0017912998,0.0018049859,0.54674238
0.278,12.963557,8.7229005e-06,2.4421057,0.02932519,0.026710834,0.021929573,0.020468431,0.08267232,0.0018353928,0.0018420781,0.53425076
0.2785,12.952761,8.7666693e-06,2.7246323,0.03039729,0.027667776,0.022797439,0.021307171,0.084777402,0.0018813253,0.0018804694,0.52190349
0.279,12.94198,8.982347e-06,3.0163994,0.031488638,0.028641558,0.023682146,0.022162753,0.086908949,0.0019342569,0.0019259525,0.50970058
0.2795,12.931214,9.350215e-06,3.3161141,0.032599233,0.029632182,0.024583694,0.023035175,0.089066961,0.0019990361,0.0019839205,0.49764202
0.28,12.920462,9.8420522e-06,3.6224655,0.033729075,0.030639647,0.025502084,0.02392444,0.091251437,0.0020800204,0.0020591314,0.48572781
0.2805,12.909724,1.0425125e-05,3.9341326,0.034878164,0.031663954,0.026437315,0.024830545,0.093462379,0.0021809998,0.0021556112,0.47395796
0.281,12.899001,1.106599e-05,4.249789,0.0360465,0.032705102,0.027389387,0.025753492,0.095699785,0.0023051895,0.002276655,0.46233246
0.2815,12.888292,1.1733509e-05,4.5681092,0.037234084,0.033763091,0.028358301,0.02669328,0.097963657,0.0024552553,0.0024248822,0.45085132
0.282,12.877597,1.2400755e-05,4.8877712,0.038440915,0.034837921,0.029344056,0.02764991,0.10025399,0.0026333407,0.0026023071,0.43951453
0.2825,12.866915,1.304572e-05,5.2074603,0.039666993,0.035929593,0.030346652,0.028623381,0.10257079,0.0028410762,0.0028103963,0.42832209
0.283,12.856248,1.3651014e-05,5.5258708,0.040912318,0.037038106,0.03136609,0.029613693,0.10491406,0.0030795586,0.0030500938,0.41727401
0.2835,12.845594,1.4202876e-05,5.8417078,0.042176891,0.03816346,0.032402369,0.030620846,0.10728379,0.0033492912,0.0033217994,0.40637028
0.284,12.834954,1.4689909e-05,6.1536889,0.04346071,0.039305656,0.033455489,0.031644841,0.10967999,0.0036500869,0.0036252937,0.39561091
0.2845,12.824327,1.5101917e-05,6.460546,0.044763777,0.040464693,0.03452545,0.032685677,0.11210265,0.003980938,0.0039596108,0.38499589
0.285,12.813714,1.5429137e-05,6.7610281,0.046086092,0.041640572,0.035612253,0.033743354,0.11455177,0.0043398695,0.0043228747,0.37452523
0.2855,12.803114,1.5662014e-05,7.053905,0.047427653,0.042833291,0.036715897,0.034817873,0.11702737,0.0047237986,0.0047121232,0.36419892
0.286,12.792527,1.5791519e-05,7.3379721,0.048788462,0.044042852,0.037836383,0.035909233,0.11952942,0.005128432,0.0051231587,0.35401696
0.2865,12.781953,1.5809921e-05,7.6120566,0.050168518,0.045269255,0.03897371,0.037017435,0.12205794,0.0055482306,0.0055504655,0.34397936
0.287,12.771393,1.5711786e-05,7.8750242,0.051567821,0.046512498,0.040127878,0.038142477,0.12461293,0.0059764731,0.0059872329,0.33408611
0.2875,12.760845,1.5494993e-05,8.1257861,0.052986371,0.047772583,0.041298887,0.039284361,0.12719438,0.0064054315,0.0064255105,0.32433722
0.288,12.750311,1.5161544e-05,8.3633064,0.054424168,0.049049509,0.042486738,0.040443087,0.12980229,0.0068266646,0.006856503,0.31473268
0.2885,12.739789,1.4718017e-05,8.5866086,0.055881213,0.050343277,0.04369143,0.041618653,0.13243667,0.0072314096,0.0072709888,0.30527249
0.289,12.72928,1.4175563e-05,8.7947816,0.057357505,0.051653886,0.044912963,0.042811061,0.13509752,0.007611041,0.0076598248,0.29595666
0.2895,12.718784,1.3549455e-05,8.9869852,0.058853044,0.052981336,0.046151338,0.04402031,0.13778483,0.0079575504,0.0080144843,0.28678518
0.29,12.708301,1.2858246e-05,9.1624536,0.060367831,0.054325628,0.047406554,0.045246401,0.14049861,0.0082639971,0.0083275666,0.27775806
0.2905,12.69783,1.2122658e-05,9.3204988,0.061901864,0.055686761,0.048678611,0.046489333,0.14323885,0.0085248822,0.0085932207,0.26887529
0.291,12.687372,1.1364343e-05,9.4605125,0.063455145,0.057064735,0.04996751,0.047749106,0.14600555,0.0087364103,0.0088074408,0.26013688
0.2915,12.676926,1.0604658e-05,9.5819673,0.065027673,0.05845955,0.05127325,0.049025721,0.14879872,0.008896619,0.0089682081,0.25154282
0.292,12.666493,9.8635678e-06,9.6844162,0.066619448,0.059871207,0.052595831,0.050319177,0.15161836,0.0090053729,0.0090754776,0.24309311
0.2925,12.656072,9.1587754e-06,9.7674925,0.068230471,0.061299705,0.053935254,0.051629474,0.15446446,0.0090642357,0.0091310267,0.23478776
0.293,12.645663,8.5051142e-06,9.8309083,0.069860741,0.062745045,0.055291518,0.052956612,0.15733702,0.0090762463,0.0091381967,0.22662676
0.2935,12.635267,7.9142122e-06,9.874453,0.071510257,0.064207225,0.056664623,0.054300592,0.16023605,0.0090456295,0.0091015656,0.21861011
0.294,12.624883,7.3944036e-06,9.8979912,0.073179022,0.065686247,0.05805457,0.055661413,0.16316154,0.0089774749,0.0090265912,0.21073783
0.2945,12.614512,6.9508386e-06,9.9014616,0.074867033,0.067182111,0.059461358,0.057039076,0.1661135,0.0088774136,0.0089192582,0.20300989
0.295,12.604152,6.5857353e-06,9.8848756,0.076574292,0.068694816,0.060884987,0.058433579,0.16909193,0.0087513151,0.008785754,0.19542631
0.2955,12.593804,6.2987144e-06,9.8483165,0.078300797,0.070224362,0.062325457,0.059844924,0.17209682,0.0086050213,0.0086321907,0.18798708
0.296,12.583469,6.0871667e-06,9.7919396,0.08004655,0.071770749,0.063782769,0.061273111,0.17512817,0.0084441257,0.0084643803,0.18069221
0.2965,12.573146,5.9466135e-06,9.7159724,0.081811551,0.073333978,0.065256922,0.062718139,0.17818599,0.0082738007,0.0082876636,0.17354169
0.297,12.562834,5.8710369e-06,9.6207158,0.083595798,0.074914048,0.066747917,0.064180008,0.18127028,0.0080986697,0.0081067886,0.16653552
0.2975,12.552535,5.8531656e-06,9.5065449,0.085399293,0.076510959,0.068255753,0.065658718,0.18438102,0.0079227213,0.0079258313,0.15967371
0.298,12.537388,3.7047847e-05,9.361761,0.087222035,0.078124712,0.06978043,0.06715427,0.18751824,0.011220682,0.0098459105,0.15295626
0.2985,12.44668,0.00017278273,9.1418281,0.033309076,0.079755305,0.071321948,0.068666663,0.19068192,0.016701756,0.014873747,0.14638315
0.299,12.380294,0.00021347011,8.9017259,0.0056294454,0.081402741,0.072880308,0.070195897,0.19387206,0.022071549,0.022068134,0.1399544
0.2995,12.344113,0.00015845125,8.6653298,0.019511164,0.083067017,0.074455509,0.071741972,0.19708867,0.028315318,0.029686633,0.13367001
0.3,12.318933,9.1827275e-05,8.4245789,0.038299049,0.084748135,0.076047551,0.073304889,0.20033174,0.035720432,0.036631065,0.12752997
0.3005,12.29777,5.0119452e-05,8.1785694,0.055023297,0.086446094,0.077656435,0.074884648,0.20360128,0.042657262,0.042407065,0.12153428
0.301,12.279022,3.5057765e-05,7.929695,0.06293531,0.088160895,0.07928216,0.076481247,0.20689729,0.047418765,0.046579036,0.11568295
0.3015,12.261928,2.0048818e-05,7.6802002,0.061231778,0.089892537,0.080924726,0.078094688,0.21021975,0.049450841,0.048784291,0.10997598
0.302,12.246475,8.6955892e-06,7.4278018,0.0572918,0.09164102,0.082584134,0.07972497,0.21356869,0.049241664,0.049043485,0.10441335
0.3025,12.232052,1.802729e-06,7.1695546,0.055117978,0.093406344,0.084260383,0.081372094,0.21694409,0.047780793,0.047997965,0.098995083
0.303,12.218376,1.6991348e-07,6.9025821,0.053971423,0.09518851,0.085953473,0.083036059,0.22034595,0.046329187,0.046742089,0.093721167
0.3035,12.205204,9.9840113e-08,6.6263143,0.05261383,0.096987517,0.087663405,0.084716865,0.22377428,0.045024211,0.045476737,0.088591606
0.304,12.192413,0,6.341556,0.05098112,0.098803366,0.089390178,0.086414512,0.22722907,0.043768947,0.044205181,0.0836064
0.3045,12.179924,0,6.0500077,0.049443603,0.10063606,0.091133792,0.088129001,0.23071033,0.042512679,0.042949443,0.078765547
0.305,12.167683,0,5.7537947,0.048074105,0.10248559,0.092894247,0.089860331,0.23421805,0.041274021,0.041712248,0.074069048
0.3055,12.155654,0,5.4549746,0.046747044,0.10435196,0.094671544,0.091608503,0.23775224,0.040061311,0.040494307,0.069516904
0.306,12.143809,0,5.1551935,0.045404361,0.10623517,0.096465682,0.093373515,0.24131289,0.038869024,0.039294635,0.065109114
0.3065,12.132127,0,4.8555593,0.044072645,0.10813523,0.098276662,0.095155369,0.24490001,0.037693398,0.038112721,0.060845678
0.307,12.120592,0,4.5567105,0.042774308,0.11005212,0.10010448,0.096954065,0.24851359,0.036535268,0.036948781,0.056726596
0.3075,12.109189,0,4.2590127,0.041503141,0.11198586,0.10194914,0.098769602,0.25215364,0.03539573,0.035803011,0.052751868
0.308,12.097907,0,3.9627964,0.040249306,0.11393644,0.10381065,0.10060198,0.25582015,0.034274609,0.03467536,0.048921494
0.3085,12.086736,0,3.6685685,0.039012412,0.11590386,0.10568899,0.1024512,0.25951313,0.033171488,0.033565735,0.045235475
0.309,12.075667,0,3.3771512,0.037795418,0.11788812,0.10758418,0.10431726,0.26323257,0.032086322,0.032474132,0.041693809
0.3095,12.064691,0,3.0897272,0.036598857,0.11988923,0.10949621,0.10620016,0.26697848,0.031019219,0.031400578,0.038296498
0.31,12.053802,0,2.8077947,0.035421712,0.12190717,0.11142508,0.1080999,0.27075085,0.029970203,0.030345081,0.035043541
0.3105,12.042993,0,2.533053,0.034263535,0.12394196,0.11337079,0.11001649,0.27454969,0.02893924,0.02930763,0.031934938
0.311,12.032259,0,2.2672544,0.033124546,0.12599358,0.11533334,0.11194992,0.27837499,0.027926313,0.028288221,0.02897069
0.3115,12.021595,0,2.0120573,0.03200492,0.12806205,0.11731273,0.11390018,0.28222676,0.026931428,0.027286855,0.026150795
0.312,12.010996,0,1.7689177,0.030904603,0.13014736,0.11930896,0.11586729,0.28610499,0.02595459,0.026303535,0.023475255
0.3125,12.000457,0,1.5390347,0.029823516,0.13224951,0.12132204,0.11785124,0.29000969,0.024995799,0.025338259,0.020944068
0.313,11.989976,0,1.3233547,0.028761659,0.1343685,0.12335196,0.11985203,0.29394085,0.024055052,0.024391028,0.018557236
0.3135,11.979548,0,1.1226175,0.027719055,0.13650434,0.12539871,0.12186966,0.29789848,0.023132349,0.023461841,0.016314758
0.314,11.96917,0,0.93742135,0.026695708,0.13865701,0.12746231,0.12390414,0.30188257,0.02222769,0.022550698,0.014216634
0.3145,11.958841,0,0.7682793,0.025691609,0.14082653,0.12954275,0.12595545,0.30589313,0.021341075,0.021657599,0.012262865
0.315,11.948556,0,0.61565259,0.024706755,0.14301288,0.13164003,0.12802361,0.30993015,0.020472505,0.020782545,0.010453449
0.3155,11.938314,0,0.47995401,0.023741148,0.14521608,0.13375416,0.13010861,0.31399363,0.019621979,0.019925535,0.0087883876
0.316,11.928112,0,0.36153049,0.022794789,0.14743612,0.13588512,0.13221045,0.31808359,0.018789498,0.019086569,0.0072676804
0.3165,11.917949,0,0.26063992,0.021867677,0.149673,0.13803293,0.13432913,0.3222,0.01797506,0.018265648,0.0058913273
0.317,11.907823,0,0.17743822,0.020959813,0.15192673,0.14019758,0.13646465,0.32634288,0.017178667,0.017462771,0.0046593283
0.3175,11.897731,0,0.11198645,0.020071196,0.15419729,0.14237906,0.13861701,0.33051223,0.016400319,0.016677938,0.0035716836
0.318,11.887673,0,0.064278609,0.019201826,0.1564847,0.14457739,0.14078622,0.33470804,0.015640014,0.015911149,0.0026283929
0.3185,11.877648,0,0.034281718,0.018351703,0.15878894,0.14679257,0.14297226,0.33893032,0.014897754,0.015162405,0.0018294564
0.319,11.867652,0,0.021974628,0.017520828,0.16111003,0.14902458,0.14517515,0.34317906,0.014173538,0.014431705,0.0011748741
0.3195,11.857687,0,0.027372195,0.0167092,0.16344796,0.15127343,0.14739488,0.34745426,0.013467366,0.013719049,0.00066464588
0.32,11.84775,0,0.050526424,0.015916819,0.16580273,0.15353913,0.14963145,0.35175593,0.012779239,0.013024437,0.00029877184
0.3205,11.83784,0,0.091503751,0.015143685,0.16817434,0.15582166,0.15188486,0.35608407,0.012109155,0.01234787,7.7251944e-05
0.321,11.827957,0,0.15034491,0.014389799,0.1705628,0.15812104,0.15415511,0.36043867,0.011457117,0.011689347,8.6200551e-08
0.3215,11.8181,0,0.22701843,0.013655159,0.17296809,0.16043726,0.1564422,0.36481974,0.010823122,0.011048868,6.7274607e-05
0.322,11.808268,0,0.32137939,0.012939767,0.17539023,0.16277032,0.15874614,0.36922727,0.010207172,0.010426433,0.00027881716
0.3225,11.798459,0,0.43314223,0.012243622,0.1778292,0.16512022,0.16106692,0.37366126,0.0096092654,0.0098220432,0.00063471387
0.323,11.788674,0,0.56187133,0.011566725,0.18028502,0.16748696,0.16340453,0.37812172,0.0090294036,0.0092356972,0.0011349647
0.3235,11.778911,0,0.70698768,0.010909074,0.18275768,0.16987055,0.16575899,0.38260865,0.008467586,0.0086673956,0.0017795697
0.324,11.769171,0,0.86778673,0.010270671,0.18524718,0.17227097,0.16813029,0.38712204,0.0079238127,0.0081171381,0.0025685289
0.3245,11.759452,0,1.0434608,0.0096515153,0.18775353,0.17468824,0.17051843,0.39166189,0.0073980837,0.007584925,0.0035018422
0.325,11.749754,0,1.2331207,0.0090516066,0.19027671,0.17712235,0.17292342,0.39622821,0.0068903989,0.0070707561,0.0045795097
0.3255,11.740077,0,1.4358141,0.0084709451,0.19281673,0.1795733,0.17534524,0.400821,0.0064007584,0.0065746315,0.0058015313
0.326,11.730419,0,1.6505397,0.0079095308,0.1953736,0.18204109,0.17778391,0.40544025,0.0059291622,0.0060965511,0.007167907
0.3265,11.720781,0,1.8762585,0.0073673637,0.19794731,0.18452572,0.18023941,0.41008596,0.0054756102,0.005636515,0.0086786369
0.327,11.711162,0,2.1119055,0.0068444439,0.20053786,0.1870272,0.18271176,0.41475814,0.0050401025,0.0051945232,0.010333721
0.3275,11.701562,0,2.3564013,0.0063407712,0.20314525,0.18954551,0.18520095,0.41945679,0.0046226391,0.0047705756,0.012133159
0.328,11.69198,0,2.6086636,0.0058563458,0.20576948,0.19208067,0.18770698,0.4241819,0.00422322,0.0043646724,0.014076952
0.3285,11.682416,0,2.8676185,0.0053911676,0.20841055,0.19463266,0.19022985,0.42893347,0.0038418451,0.0039768134,0.016165098
0.329,11.67287,0,3.132208,0.0049452367,0.21106847,0.1972015,0.19276957,0.43371151,0.0034785145,0.0036069986,0.018397599
0.3295,11.663341,0,3.4013918,0.0045185529,0.21374322,0.19978718,0.19532612,0.43851602,0.0031332281,0.0032552281,0.020774454
0.33,11.65383,0,3.6741447,0.0041111164,0.21643482,0.2023897,0.19789952,0.44334699,0.002805986,0.0029215019,0.023295662
0.3305,11.644334,0,3.9494479,0.0037229271,0.21914326,0.20500907,0.20048975,0.44820442,0.0024967882,0.00260582,0.025961226
0.331,11.634856,0,4.2262774,0.003353985,0.22186854,0.20764527,0.20309683,0.45308832,0.0022056347,0.0023081823,0.028771143
0.3315,11.625394,0,4.5035924,0.0030042901,0.22461066,0.21029832,0.20572075,0.45799868,0.0019325254,0.0020285889,0.031725414
0.332,11.615947,0,4.7803259,0.0026738424,0.22736962,0.2129682,0.20836151,0.46293551,0.0016774604,0.0017670398,0.03482404
0.3325,11.606517,0,5.0553798,0.002362642,0.23014542,0.21565493,0.21101912,0.46789881,0.0014404397,0.001523535,0.038067019
0.333,11.597101,0,5.3276254,0.0020706888,0.23293807,0.2183585,0.21369356,0.47288857,0.0012214632,0.0012980744,0.041454353
0.3335,11.587702,0,5.5959097,0.0017979828,0.23574756,0.22107891,0.21638485,0.47790479,0.001020531,0.001090658,0.044986041
0.334,11.578317,0,5.8590659,0.001544524,0.23857388,0.22381616,0.21909297,0.48294748,0.0008376431,0.00090128599,0.048662084
0.3345,11.568947,0,6.1159271,0.0013103125,0.24141705,0.22657026,0.22181794,0.48801663,0.00067279944,0.00072995821,0.05248248
0.335,11.559592,0,6.3653409,0.0010953481,0.24427706,0.22934119,0.22455975,0.49311225,0.00052600005,0.00057667469,0.05644723
0.3355,11.550252,0,6.6061842,0.00089963101,0.24715391,0.23212897,0.2273184,0.49823433,0.00039724492,0.00044143544,0.060556335
0.336,11.540926,0,6.837377,0.00072316112,0.25004761,0.23493358,0.23009389,0.50338288,0.00028653407,0.00032424047,0.064809794
0.3365,11.531614,0,7.0578935,0.00056593845,0.25295814,0.23775504,0.23288622,0.5085579,0.00019386749,0.00022508976,0.069207607
0.337,11.522316,0,7.2667725,0.00042796299,0.25588552,0.24059334,0.2356954,0.51375938,0.00011924517,0.00014398331,0.073749774
0.3375,11.513032,0,7.4631242,0.00030923476,0.25882973,0.24344848,0.23852141,0.51898732,6.2667123e-05,8.0921143e-05,0.078436295
0.338,11.503762,0,7.6461356,0.00020975375,0.26179079,0.24632047,0.24136427,0.52424173,2.4133345e-05,3.5903239e-05,0.08326717
0.3385,11.494505,0,7.8150734,0.00012951995,0.26476869,0.24920929,0.24422397,0.5295226,3.6438355e-06,8.9296044e-06,0.0882424
0.339,11.485262,0,7.9692849,6.8533379e-05,0.26776343,0.25211496,0.24710051,0.53482994,1.1985947e-06,2.3846857e-10,0.093361983
0.3395,11.476033,0,8.1081967,2.6794025e-05,0.27077501,0.25503746,0.24999389,0.54016374,1.6797623e-05,9.1151413e-06,0.098625921
0.34,11.466816,0,8.231312,4.3018914e-06,0.27380344,0.25797681,0.25290411,0.54552401,5.0440919e-05,3.6274313e-05,0.10403421
0.3405,11.457613,0,8.3382055,1.0569778e-06,0.2768487,0.260933,0.25583118,0.55091074,0.00010212848,8.1477753e-05,0.10958686
0.341,11.448423,0,8.428519,1.7059284e-05,0.27991081,0.26390603,0.25877508,0.55632394,0.00017186032,0.00014472546,0.11528386
0.3415,11.439245,0,8.5019559,5.2308811e-05,0.28298975,0.2668959,0.26173583,0.5617636,0.00025963642,0.00022601744,0.12112521
0.342,11.430081,0,8.5582769,0.00010680556,0.28608554,0.26990261,0.26471342,0.56722973,0.00036545679,0.00032535369,0.12711092
0.3425,11.420929,0,8.5972973,0.00018054952,0.28919817,0.27292617,0.26770784,0.57272232,0.00048932143,0.0004427342,0.13324099
0.343,11.41179,0,8.6188856,0.00027354071,0.29232764,0.27596656,0.27071911,0.57824138,0.00063123034,0.00057815899,0.1395154
0.3435,11.402663,0,8.6229647,0.00038577912,0.29547395,0.2790238,0.27374723,0.5837869,0.00079118352,0.00073162804,0.14593417
0.344,11.393548,0,8.6095144,0.00051726474,0.29863711,0.28209788,0.27679218,0.58935889,0.00096918097,0.00090314136,0.1524973
0.3445,11.384446,0,8.5785755,0.00066799759,0.3018171,0.2851888,0.27985397,0.59495734,0.0011652227,0.001092699,0.15920478
0.345,11.375356,0,8.5302544,0.00083797766,0.30501394,0.28829656,0.28293261,0.60058226,0.0013793087,0.0013003008,0.16605661
0.3455,11.366278,0,8.4647279,0.0010272049,0.30822762,0.29142116,0.28602809,0.60623364,0.0016114389,0.0015259469,0.1730528
0.346,11.357213,0,8.3822471,0.0012356794,0.31145814,0.29456261,0.2891404,0.61191149,0.0018616134,0.0017696373,0.18019334
0.3465,11.348159,0,8.2831406,0.0014634012,0.3147055,0.29772089,0.29226956,0.6176158,0.0021298322,0.002031372,0.18747824
0.347,11.339117,0,8.1678151,0.0017103701,0.3179697,0.30089602,0.29541556,0.62334658,0.0024160953,0.0023111509,0.19490749
0.3475,11.330087,0,8.0367558,0.0019765863,0.32125074,0.30408798,0.29857841,0.62910382,0.0027204026,0.0026089741,0.20248109
0.348,11.321069,0,7.890523,0.0022620497,0.32454863,0.30729679,0.30175809,0.63488753,0.0030427542,0.0029248416,0.21019905
0.3485,11.312062,0,7.7297487,0.0025667603,0.32786335,0.31052244,0.30495461,0.6406977,0.0033831501,0.0032587533,0.21806136
0.349,11.303067,0,7.555131,0.0028907181,0.33119492,0.31376493,0.30816798,0.64653433,0.0037415902,0.0036107094,0.22606803
0.3495,11.294083,0,7.3674275,0.0032339232,0.33454333,0.31702427,0.31139819,0.65239744,0.0041180746,0.0039807096,0.23421905
0.35,11.285111,0,7.1674482,0.0035963754,0.33790858,0.32030044,0.31464524,0.658287,0.0045126033,0.0043687542,0.24251442
0.3505,11.27615,0,6.9560482,0.0039780749,0.34129067,0.32359346,0.31790913,0.66420303,0.0049251762,0.004774843,0.25095415
0.351,11.267201,0,6.7341209,0.0043790216,0.3446896,0.32690331,0.32118986,0.67014553,0.0053557934,0.0051989761,0.25953824
0.3515,11.258263,0,6.5025916,0.0047992155,0.34810537,0.33023001,0.32448743,0.67611449,0.0058044549,0.0056411534,0.26826667
0.352,11.249336,0,6.2624119,0.0052386567,0.35153799,0.33357355,0.32780184,0.68210992,0.0062711607,0.0061013751,0.27713947
0.3525,11.24042,0,6.0145556,0.0056973451,0.35498745,0.33693393,0.3311331,0.68813181,0.0067559107,0.0065796409,0.28615661
0.353,11.231515,0,5.7600156,0.0061752806,0.35845374,0.34031115,0.3344812,0.69418017,0.007258705,0.0070759511,0.29531811
0.3535,11.222621,0,5.4998012,0.0066724634,0.36193688,0.34370522,0.33784613,0.70025499,0.0077795435,0.0075903055,0.30462396
0.354,11.213738,0,5.2349374,0.0071888935,0.36543686,0.34711612,0.34122791,0.70635627,0.0083184263,0.0081227042,0.31407417
0.3545,11.204866,0,4.9664633,0.0077245707,0.36895368,0.35054387,0.34462653,0.71248402,0.0088753534,0.0086731472,0.32366874
0.355,11.196005,0,4.6954313,0.0082794952,0.37248735,0.35398846,0.348042,0.71863824,0.0094503248,0.0092416344,0.33340765
0.3555,11.187155,0,4.422906,0.0088536669,0.37603785,0.35744988,0.3514743,0.72481892,0.01004334,0.0098281659,0.34329092
0.356,11.178316,0,4.1499623,0.0094470858,0.3796052,0.36092815,0.35492344,0.73102607,0.0106544,0.010432742,0.35331855
0.3565,11.169487,0,3.8776832,0.010059752,0.38318938,0.36442327,0.35838943,0.73725968,0.011283504,0.011055362,0.36349053
0.357,11.160668,0,3.6071555,0.010691665,0.38679041,0.36793522,0.36187226,0.74351975,0.011930653,0.011696026,0.37380686
0.3575,11.151861,0,3.3394664,0.011342826,0.39040828,0.37146401,0.36537192,0.74980629,0.012595846,0.012354735,0.38426755
0.358,11.143064,0,3.0756973,0.012013234,0.39404299,0.37500965,0.36888843,0.7561193,0.013279083,0.013031487,0.39487259
